Order_ID,Customer_Age,Category,Revenue,Quantity,Purchase_Month
ORD106375,53,Sports,161.13,5,Jun
ORD106376,31,Books,164.54,4,Mar
ORD106377,35,Home & Kitchen,493.67,5,Jul
ORD106378,40,Sports,438.46,2,Mar
ORD106379,30,Home & Kitchen,448.44,4,Jun
ORD106380,21,Clothing,495.64,2,Aug
ORD106381,33,Sports,355.34,3,Aug
ORD106382,37,Books,306.71,1,May
ORD106383,22,Books,141.08,1,Feb
ORD106384,62,Electronics,249.14,4,Nov
ORD106385,39,Home & Kitchen,451.94,4,Sep
ORD106386,60,Clothing,372.44,3,Feb
ORD106387,35,Books,253.85,2,Aug
ORD106388,41,Home & Kitchen,488.02,5,Jan
ORD106389,19,Clothing,80.64,3,Aug
ORD106390,21,Books,350.97,2,Mar
ORD106391,65,Books,263.21,5,Feb
ORD106392,37,Electronics,170.95,2,Aug
ORD106393,47,Sports,304.18,4,Nov
ORD106394,55,Books,429.78,2,Aug
ORD106395,55,Electronics,420.89,5,Mar
ORD106396,18,Electronics,447.27,2,Aug
ORD106397,35,Clothing,151.41,2,Sep
ORD106398,33,Clothing,452.19,1,Apr
ORD106399,22,Electronics,296.47,1,Jun
ORD106400,28,Home & Kitchen,479.2,1,Jan
ORD106401,53,Sports,240.43,5,Dec
ORD106402,47,Electronics,478.45,5,Sep
ORD106403,25,Home & Kitchen,396.02,1,Feb
ORD106404,45,Electronics,160.6,1,May
ORD106405,55,Home & Kitchen,88.59,4,Jul
ORD106406,31,Books,111.97,5,Dec
ORD106407,50,Electronics,428.01,5,Aug
ORD106408,62,Sports,297.69,5,May
ORD106409,48,Home & Kitchen,36.97,4,Feb
ORD106410,18,Home & Kitchen,53.69,3,Jan
ORD106411,31,Electronics,10.44,2,Jun
ORD106412,25,Electronics,252.54,1,Jul
ORD106413,43,Clothing,335.99,2,Jan
ORD106414,38,Clothing,52.55,5,Jan
ORD106415,56,Books,348.8,2,Apr
ORD106416,45,Sports,375.01,1,Jul
ORD106417,45,Electronics,131.06,3,Jul
ORD106418,51,Home & Kitchen,94.34,4,Feb
ORD106419,19,Clothing,232.21,4,Jun
ORD106420,40,Home & Kitchen,395.88,5,Jun
ORD106421,36,Sports,436.8,2,Oct
ORD106422,39,Books,434.09,5,Sep
ORD106423,43,Home & Kitchen,70.79,4,Jul
ORD106424,65,Sports,222.35,1,Mar
ORD106425,22,Electronics,420.11,2,Jul
ORD106426,55,Clothing,426.62,1,May
ORD106427,25,Home & Kitchen,474.15,1,Jan
ORD106428,35,Sports,192.79,4,Mar
ORD106429,31,Sports,368.63,2,Feb
ORD106430,41,Books,359.91,1,Dec
ORD106431,57,Home & Kitchen,409.88,1,Dec
ORD106432,39,Home & Kitchen,123.16,3,May
ORD106433,29,Electronics,105.35,3,Jul
ORD106434,25,Electronics,345.96,5,Apr
ORD106435,63,Electronics,40.01,2,Jun
ORD106436,45,Sports,191.55,2,Oct
ORD106437,22,Sports,331.1,1,Jul
ORD106438,42,Clothing,350.04,3,Oct
ORD106439,63,Clothing,482.09,1,Apr
ORD106440,65,Sports,55.71,4,May
ORD106441,54,Sports,136.22,4,Apr
ORD106442,48,Books,486.96,1,Nov
ORD106443,58,Electronics,351.65,1,Mar
ORD106444,37,Clothing,172.14,2,May
ORD106445,36,Sports,287.29,2,Mar
ORD106446,24,Clothing,378.03,5,Mar
ORD106447,38,Home & Kitchen,435.55,3,Dec
ORD106448,41,Books,26.6,5,Jul
ORD106449,22,Electronics,193.28,3,Nov
ORD106450,41,Clothing,244.5,5,Oct
ORD106451,54,Books,165.45,3,Dec
ORD106452,53,Sports,413.62,2,Oct
ORD106453,22,Sports,319.42,1,Dec
ORD106454,61,Books,201.45,5,Sep
ORD106455,47,Books,488.53,1,Apr
ORD106456,19,Sports,393.79,3,Aug
ORD106457,53,Sports,436.63,5,Jan
ORD106458,55,Books,165.65,1,Mar
ORD106459,37,Sports,48.18,4,Nov
ORD106460,34,Electronics,75.51,3,Mar
ORD106461,22,Home & Kitchen,260.45,2,Aug
ORD106462,41,Books,21.62,3,Oct
ORD106463,31,Sports,49.67,4,Feb
ORD106464,52,Books,132.71,3,Nov
ORD106465,64,Home & Kitchen,443.04,2,Jun
ORD106466,43,Home & Kitchen,423.29,1,Apr
ORD106467,60,Home & Kitchen,50.27,5,May
ORD106468,27,Sports,121.74,5,Nov
ORD106469,26,Home & Kitchen,167.18,1,Nov
ORD106470,45,Clothing,421.23,5,Jun
ORD106471,54,Books,371.65,2,Aug
ORD106472,22,Clothing,174.74,5,Mar
ORD106473,23,Electronics,32.15,1,Apr
ORD106474,19,Books,493.39,1,Oct
ORD106475,51,Home & Kitchen,138.37,5,Mar
ORD106476,64,Clothing,473.21,2,Apr
ORD106477,35,Books,320.17,1,Aug
ORD106478,52,Electronics,360.72,2,Oct
ORD106479,59,Books,83.75,5,Apr
ORD106480,21,Clothing,393.19,1,Mar
ORD106481,29,Sports,357.98,5,Jun
ORD106482,39,Books,418.63,4,Sep
ORD106483,39,Electronics,274.42,4,Jan
ORD106484,26,Electronics,379.38,2,Aug
ORD106485,60,Books,409.22,1,May
ORD106486,20,Electronics,35.94,2,Jun
ORD106487,23,Electronics,137.72,2,Jul
ORD106488,63,Electronics,278.44,3,Aug
ORD106489,35,Clothing,277.22,1,Aug
ORD106490,59,Home & Kitchen,128.81,1,Jun
ORD106491,29,Clothing,276.76,2,Mar
ORD106492,37,Electronics,65.45,4,May
ORD106493,53,Clothing,87.4,3,Aug
ORD106494,22,Clothing,80.0,3,Feb
ORD106495,39,Books,95.19,1,Dec
ORD106496,27,Home & Kitchen,452.15,5,May
ORD106497,41,Books,66.39,4,Aug
ORD106498,23,Electronics,362.9,2,Dec
ORD106499,50,Books,33.43,3,Nov
ORD106500,43,Home & Kitchen,70.42,1,Mar
ORD106501,60,Clothing,148.73,4,Feb
ORD106502,55,Home & Kitchen,137.28,3,Apr
ORD106503,32,Clothing,22.66,1,May
ORD106504,21,Electronics,441.56,5,May
ORD106505,45,Sports,357.54,3,May
ORD106506,22,Electronics,69.73,2,Mar
ORD106507,60,Clothing,299.33,5,Jul
ORD106508,35,Home & Kitchen,431.25,5,Dec
ORD106509,33,Books,77.02,4,Jun
ORD106510,30,Sports,285.5,3,Oct
ORD106511,46,Sports,224.78,5,Jan
ORD106512,36,Home & Kitchen,452.69,4,Dec
ORD106513,50,Home & Kitchen,51.76,2,Nov
ORD106514,27,Electronics,221.19,1,Aug
ORD106515,25,Clothing,60.92,3,Sep
ORD106516,19,Home & Kitchen,75.17,4,Feb
ORD106517,23,Books,330.03,5,Mar
ORD106518,39,Electronics,360.33,5,May
ORD106519,40,Books,417.74,3,Aug
ORD106520,45,Books,443.62,4,Nov
ORD106521,27,Clothing,312.42,2,Apr
ORD106522,27,Clothing,406.64,4,Jul
ORD106523,39,Clothing,494.06,2,Jul
ORD106524,61,Home & Kitchen,462.74,3,Apr
ORD106525,64,Clothing,144.34,2,Jul
ORD106526,47,Electronics,166.99,3,Jan
ORD106527,21,Home & Kitchen,431.97,2,Jun
ORD106528,35,Sports,138.18,5,May
ORD106529,27,Electronics,31.2,3,Mar
ORD106530,37,Clothing,166.51,4,Nov
ORD106531,35,Electronics,488.67,5,Mar
ORD106532,54,Electronics,464.32,2,Apr
ORD106533,22,Sports,209.97,1,Sep
ORD106534,50,Clothing,401.15,5,Oct
ORD106535,18,Books,216.33,4,Jan
ORD106536,54,Books,134.01,3,Aug
ORD106537,54,Sports,52.86,2,Dec
ORD106538,40,Books,263.7,3,Jan
ORD106539,22,Sports,77.01,5,Sep
ORD106540,52,Home & Kitchen,202.39,1,Feb
ORD106541,38,Books,80.57,4,Jun
ORD106542,22,Books,207.21,2,Jun
ORD106543,54,Electronics,212.0,3,Jan
ORD106544,53,Home & Kitchen,490.76,3,Mar
ORD106545,40,Electronics,329.53,1,May
ORD106546,22,Clothing,299.83,4,Oct
ORD106547,44,Home & Kitchen,135.86,1,Aug
ORD106548,51,Sports,443.67,4,Oct
ORD106549,58,Books,197.45,5,Jun
ORD106550,44,Sports,467.63,2,Dec
ORD106551,56,Electronics,161.82,1,Sep
ORD106552,53,Electronics,490.07,2,Jan
ORD106553,52,Home & Kitchen,69.52,4,Mar
ORD106554,29,Sports,275.97,1,Oct
ORD106555,33,Sports,245.68,2,Aug
ORD106556,63,Electronics,438.95,3,Sep
ORD106557,59,Clothing,264.85,3,Jun
ORD106558,40,Sports,313.04,4,Apr
ORD106559,34,Electronics,429.92,3,Nov
ORD106560,35,Home & Kitchen,152.15,2,Nov
ORD106561,62,Sports,477.13,4,Aug
ORD106562,34,Books,410.47,1,Nov
ORD106563,53,Home & Kitchen,11.32,3,Mar
ORD106564,46,Sports,464.85,3,Oct
ORD106565,20,Books,78.98,4,Apr
ORD106566,39,Home & Kitchen,404.91,1,Dec
ORD106567,48,Electronics,494.67,3,Jan
ORD106568,58,Books,156.77,1,Nov
ORD106569,58,Home & Kitchen,455.14,4,Jun
ORD106570,54,Sports,319.28,1,Jul
ORD106571,27,Clothing,195.21,4,Dec
ORD106572,55,Books,150.01,5,Mar
ORD106573,41,Sports,491.28,4,Apr
ORD106574,19,Books,423.71,5,Jun
ORD106575,29,Clothing,208.61,2,Mar
ORD106576,50,Sports,300.41,4,Dec
ORD106577,26,Sports,264.38,4,May
ORD106578,32,Electronics,285.56,5,Feb
ORD106579,33,Electronics,117.79,4,Feb
ORD106580,47,Books,148.97,4,Jan
ORD106581,41,Books,366.1,1,Apr
ORD106582,24,Home & Kitchen,276.37,3,Jul
ORD106583,54,Books,296.32,1,Dec
ORD106584,65,Books,197.02,4,Feb
ORD106585,41,Books,224.55,3,Oct
ORD106586,29,Books,52.02,1,Nov
ORD106587,37,Electronics,60.31,3,Mar
ORD106588,59,Home & Kitchen,30.56,5,Mar
ORD106589,36,Electronics,412.57,1,Jan
ORD106590,37,Electronics,327.65,5,Jun
ORD106591,21,Electronics,143.08,3,Aug
ORD106592,31,Books,330.76,2,May
ORD106593,40,Home & Kitchen,189.31,2,Dec
ORD106594,56,Clothing,294.29,4,Mar
ORD106595,29,Home & Kitchen,486.53,1,Dec
ORD106596,23,Electronics,96.58,1,Jun
ORD106597,60,Home & Kitchen,485.43,2,Jan
ORD106598,59,Sports,306.04,1,Feb
ORD106599,64,Books,204.26,4,Jun
ORD106600,48,Home & Kitchen,370.2,3,Aug
ORD106601,52,Clothing,104.15,4,Oct
ORD106602,34,Sports,12.62,2,Feb
ORD106603,35,Sports,384.36,4,Jan
ORD106604,22,Books,118.38,1,Jun
ORD106605,38,Home & Kitchen,66.54,2,Jun
ORD106606,46,Books,386.21,1,Dec
ORD106607,62,Sports,457.18,3,Sep
ORD106608,29,Sports,461.16,4,Feb
ORD106609,30,Electronics,280.64,5,Oct
ORD106610,21,Home & Kitchen,233.5,3,Aug
ORD106611,29,Clothing,258.29,4,Oct
ORD106612,65,Clothing,438.17,2,Jul
ORD106613,56,Books,411.02,2,Jan
ORD106614,37,Clothing,383.96,2,Oct
ORD106615,22,Electronics,474.45,4,Feb
ORD106616,50,Electronics,120.02,2,Nov
ORD106617,48,Home & Kitchen,78.67,2,Jun
ORD106618,20,Books,395.71,1,Nov
ORD106619,20,Home & Kitchen,210.06,3,Sep
ORD106620,41,Books,118.75,5,Apr
ORD106621,28,Clothing,452.69,4,May
ORD106622,23,Sports,30.63,3,Oct
ORD106623,32,Books,320.77,2,May
ORD106624,60,Clothing,239.94,2,May
ORD106625,50,Books,72.72,5,Jun
ORD106626,45,Home & Kitchen,101.87,1,Feb
ORD106627,28,Books,50.12,5,Sep
ORD106628,27,Home & Kitchen,433.06,3,Oct
ORD106629,39,Books,167.64,1,Jan
ORD106630,36,Electronics,353.56,4,Dec
ORD106631,64,Electronics,404.11,5,Sep
ORD106632,52,Home & Kitchen,107.93,1,Aug
ORD106633,52,Home & Kitchen,440.06,4,Dec
ORD106634,55,Sports,476.07,4,Jul
ORD106635,18,Electronics,489.6,5,Sep
ORD106636,35,Sports,223.43,2,Oct
ORD106637,42,Books,207.47,1,Oct
ORD106638,61,Clothing,235.34,4,Feb
ORD106639,37,Home & Kitchen,80.48,5,Jul
ORD106640,36,Books,464.39,2,Sep
ORD106641,30,Books,468.22,2,Nov
ORD106642,31,Electronics,487.71,4,Jun
ORD106643,38,Sports,460.4,4,Feb
ORD106644,31,Books,495.75,3,Jan
ORD106645,57,Home & Kitchen,226.83,4,Mar
ORD106646,25,Clothing,84.68,1,Feb
ORD106647,43,Books,94.83,3,Dec
ORD106648,53,Electronics,126.68,2,Oct
ORD106649,42,Electronics,46.02,3,Dec
ORD106650,26,Sports,228.69,4,Jun
ORD106651,33,Home & Kitchen,354.46,5,Jan
ORD106652,52,Sports,301.71,2,Oct
ORD106653,63,Electronics,93.61,3,Jan
ORD106654,42,Clothing,303.55,1,May
ORD106655,24,Home & Kitchen,316.22,3,Feb
ORD106656,47,Home & Kitchen,302.01,4,Aug
ORD106657,52,Clothing,198.98,4,May
ORD106658,24,Books,331.07,3,Jun
ORD106659,58,Home & Kitchen,240.37,2,Apr
ORD106660,53,Clothing,486.1,4,Jul
ORD106661,22,Electronics,175.48,4,Jun
ORD106662,63,Home & Kitchen,342.4,5,Sep
ORD106663,44,Books,190.12,1,Jun
ORD106664,33,Home & Kitchen,87.74,2,Sep
ORD106665,41,Home & Kitchen,282.47,2,Mar
ORD106666,24,Home & Kitchen,395.31,2,Nov
ORD106667,39,Home & Kitchen,219.5,5,Apr
ORD106668,59,Electronics,354.45,1,Nov
ORD106669,43,Electronics,308.89,2,Feb
ORD106670,43,Sports,107.81,1,Jul
ORD106671,58,Electronics,449.5,2,Dec
ORD106672,56,Home & Kitchen,466.08,3,Oct
ORD106673,45,Home & Kitchen,50.51,3,Nov
ORD106674,34,Sports,14.36,3,Sep
ORD106675,20,Electronics,339.52,5,Feb
ORD106676,54,Clothing,184.13,3,Oct
ORD106677,49,Sports,488.45,5,Jun
ORD106678,62,Books,309.58,5,Jan
ORD106679,42,Books,307.54,3,Sep
ORD106680,23,Books,269.76,2,Aug
ORD106681,39,Sports,175.55,4,Jul
ORD106682,30,Books,421.29,5,Aug
ORD106683,53,Home & Kitchen,144.1,3,Mar
ORD106684,21,Sports,25.55,3,Oct
ORD106685,52,Home & Kitchen,231.41,4,May
ORD106686,27,Clothing,368.89,5,Dec
ORD106687,29,Books,82.46,1,Jan
ORD106688,35,Home & Kitchen,108.33,4,May
ORD106689,54,Books,219.08,4,Mar
ORD106690,37,Home & Kitchen,17.42,3,Feb
ORD106691,63,Electronics,41.58,3,Feb
ORD106692,58,Electronics,496.24,5,Oct
ORD106693,51,Home & Kitchen,114.1,2,Feb
ORD106694,61,Home & Kitchen,65.28,2,Jan
ORD106695,29,Clothing,375.3,2,May
ORD106696,50,Sports,150.7,5,Nov
ORD106697,42,Sports,245.72,2,Dec
ORD106698,56,Books,232.92,3,Sep
ORD106699,48,Electronics,353.81,3,Dec
ORD106700,21,Sports,182.76,2,Apr
ORD106701,26,Sports,311.27,4,Oct
ORD106702,54,Books,308.47,4,Sep
ORD106703,57,Clothing,93.06,3,Sep
ORD106704,42,Electronics,259.54,2,Feb
ORD106705,64,Books,263.4,4,Mar
ORD106706,63,Books,476.76,2,Feb
ORD106707,47,Home & Kitchen,223.98,3,Dec
ORD106708,20,Electronics,210.62,2,Jan
ORD106709,18,Electronics,269.15,2,Jan
ORD106710,32,Electronics,471.21,1,Apr
ORD106711,38,Books,295.56,2,Apr
ORD106712,52,Home & Kitchen,80.66,2,Nov
ORD106713,27,Clothing,282.23,5,Jan
ORD106714,21,Electronics,450.39,1,Apr
ORD106715,45,Sports,415.66,4,Feb
ORD106716,41,Books,94.04,4,Apr
ORD106717,60,Books,463.01,1,Jan
ORD106718,65,Sports,203.06,3,Dec
ORD106719,40,Sports,159.91,2,May
ORD106720,47,Home & Kitchen,152.52,4,Aug
ORD106721,56,Books,65.92,1,Feb
ORD106722,34,Books,248.2,4,Nov
ORD106723,60,Books,173.98,4,Oct
ORD106724,21,Clothing,266.3,5,Oct
ORD106725,26,Clothing,245.15,4,Oct
ORD106726,26,Sports,201.43,1,Mar
ORD106727,62,Clothing,296.98,5,May
ORD106728,22,Electronics,275.22,4,Jan
ORD106729,58,Books,338.54,2,Jan
ORD106730,25,Books,18.58,2,Feb
ORD106731,37,Books,43.41,5,Mar
ORD106732,37,Sports,233.69,1,Mar
ORD106733,23,Books,191.19,2,Jul
ORD106734,21,Home & Kitchen,153.68,2,Jan
ORD106735,28,Electronics,328.17,2,Jul
ORD106736,25,Clothing,26.44,5,Aug
ORD106737,23,Clothing,229.41,2,Nov
ORD106738,26,Electronics,390.55,5,Mar
ORD106739,20,Home & Kitchen,163.46,5,Nov
ORD106740,30,Home & Kitchen,275.53,3,Jul
ORD106741,41,Electronics,274.68,1,Jan
ORD106742,42,Clothing,95.63,3,Mar
ORD106743,54,Books,361.99,5,Apr
ORD106744,24,Clothing,448.95,5,Sep
ORD106745,44,Clothing,395.81,3,Jan
ORD106746,31,Electronics,480.79,1,Feb
ORD106747,54,Home & Kitchen,445.86,4,Nov
ORD106748,42,Books,222.99,5,Dec
ORD106749,30,Electronics,96.81,3,Sep
ORD106750,26,Books,447.34,4,Apr
ORD106751,44,Books,351.36,1,Jul
ORD106752,27,Clothing,303.73,5,Nov
ORD106753,41,Home & Kitchen,433.29,5,Nov
ORD106754,50,Books,294.54,5,Aug
ORD106755,64,Books,418.95,4,Dec
ORD106756,42,Clothing,186.54,1,Aug
ORD106757,27,Books,325.03,5,Jan
ORD106758,53,Home & Kitchen,399.6,4,Sep
ORD106759,61,Electronics,68.09,3,Apr
ORD106760,50,Clothing,288.29,5,Jun
ORD106761,38,Electronics,19.4,2,Jan
ORD106762,25,Electronics,345.84,4,Nov
ORD106763,42,Books,326.11,1,Feb
ORD106764,36,Clothing,57.58,1,Jun
ORD106765,26,Sports,34.19,1,Mar
ORD106766,62,Home & Kitchen,489.76,5,Oct
ORD106767,18,Sports,409.19,5,Jul
ORD106768,34,Home & Kitchen,192.84,1,Aug
ORD106769,25,Clothing,86.83,1,Oct
ORD106770,50,Home & Kitchen,60.8,3,Mar
ORD106771,50,Sports,49.87,5,Jul
ORD106772,45,Electronics,292.53,1,Feb
ORD106773,42,Sports,42.05,3,Sep
ORD106774,28,Clothing,65.0,5,Sep
ORD106775,21,Home & Kitchen,46.57,2,Apr
ORD106776,26,Books,408.13,2,May
ORD106777,30,Electronics,165.96,3,May
ORD106778,56,Home & Kitchen,68.43,1,Jan
ORD106779,28,Sports,106.07,2,Jan
ORD106780,59,Clothing,124.46,1,Jul
ORD106781,23,Clothing,102.38,5,Nov
ORD106782,30,Clothing,483.55,3,Apr
ORD106783,41,Electronics,33.16,1,May
ORD106784,22,Clothing,366.92,5,Jun
ORD106785,56,Clothing,214.17,3,Nov
ORD106786,61,Books,383.85,3,May
ORD106787,22,Electronics,181.04,4,Nov
ORD106788,19,Clothing,249.38,5,Apr
ORD106789,41,Electronics,290.9,3,Nov
ORD106790,36,Home & Kitchen,242.39,3,Jan
ORD106791,45,Sports,336.88,4,Oct
ORD106792,23,Electronics,285.94,3,Nov
ORD106793,51,Home & Kitchen,327.47,2,Nov
ORD106794,58,Clothing,40.54,2,Mar
ORD106795,19,Clothing,471.54,4,Jan
ORD106796,39,Home & Kitchen,361.39,2,Mar
ORD106797,52,Clothing,41.95,1,Sep
ORD106798,65,Home & Kitchen,255.77,5,Dec
ORD106799,61,Clothing,14.63,3,Nov
ORD106800,21,Electronics,31.15,5,Oct
ORD106801,38,Home & Kitchen,365.8,2,Aug
ORD106802,49,Books,463.87,5,Oct
ORD106803,24,Books,147.17,5,Feb
ORD106804,58,Home & Kitchen,363.78,2,Mar
ORD106805,35,Clothing,291.03,2,Jul
ORD106806,24,Books,303.16,4,Feb
ORD106807,39,Clothing,493.18,2,May
ORD106808,23,Books,156.15,5,Sep
ORD106809,58,Home & Kitchen,168.09,5,Aug
ORD106810,26,Books,265.99,5,Apr
ORD106811,42,Electronics,147.1,3,May
ORD106812,36,Books,156.12,5,Nov
ORD106813,18,Home & Kitchen,393.52,1,May
ORD106814,19,Books,404.29,5,Oct
ORD106815,40,Home & Kitchen,113.47,1,Jun
ORD106816,43,Sports,26.6,1,Feb
ORD106817,38,Home & Kitchen,131.83,3,Oct
ORD106818,35,Home & Kitchen,370.07,2,Nov
ORD106819,28,Books,404.31,5,Feb
ORD106820,44,Home & Kitchen,124.03,3,Sep
ORD106821,49,Books,300.88,3,Apr
ORD106822,35,Sports,267.34,3,Jul
ORD106823,64,Home & Kitchen,63.71,2,Jun
ORD106824,24,Sports,74.38,2,Jul
ORD106825,47,Electronics,53.72,4,Dec
ORD106826,22,Books,255.5,5,Apr
ORD106827,26,Clothing,340.58,1,Mar
ORD106828,36,Clothing,246.62,5,Mar
ORD106829,23,Sports,147.16,3,Apr
ORD106830,62,Clothing,26.53,2,May
ORD106831,65,Clothing,373.86,5,Mar
ORD106832,33,Books,416.47,1,Jun
ORD106833,36,Books,241.07,1,Aug
ORD106834,19,Clothing,379.49,5,Jan
ORD106835,40,Home & Kitchen,90.78,3,Sep
ORD106836,41,Home & Kitchen,338.84,5,Jun
ORD106837,62,Clothing,191.29,5,Dec
ORD106838,30,Electronics,219.09,2,Feb
ORD106839,64,Clothing,223.03,3,Apr
ORD106840,43,Electronics,397.26,2,Apr
ORD106841,44,Home & Kitchen,165.24,5,Mar
ORD106842,49,Sports,420.1,4,Feb
ORD106843,63,Books,321.16,1,Oct
ORD106844,54,Electronics,495.02,2,Jul
ORD106845,55,Books,376.5,2,Mar
ORD106846,30,Home & Kitchen,452.28,1,Sep
ORD106847,46,Electronics,300.81,3,Feb
ORD106848,58,Electronics,216.64,3,Jul
ORD106849,37,Sports,205.45,4,Jan
ORD106850,25,Home & Kitchen,201.63,2,Nov
ORD106851,42,Sports,89.34,3,Jan
ORD106852,28,Electronics,72.14,3,Feb
ORD106853,51,Electronics,242.88,1,May
ORD106854,46,Books,493.43,4,Mar
ORD106855,22,Sports,383.81,5,May
ORD106856,20,Books,146.21,1,Apr
ORD106857,30,Home & Kitchen,293.18,2,Feb
ORD106858,57,Clothing,183.81,1,Oct
ORD106859,21,Books,387.05,3,Sep
ORD106860,23,Home & Kitchen,45.79,3,Jul
ORD106861,56,Books,189.86,1,Aug
ORD106862,35,Clothing,219.54,1,Jan
ORD106863,61,Books,136.67,3,Jun
ORD106864,41,Books,86.54,4,Oct
ORD106865,61,Clothing,304.01,3,Nov
ORD106866,42,Sports,97.47,4,May
ORD106867,20,Books,306.14,3,May
ORD106868,49,Electronics,22.88,4,Oct
ORD106869,51,Books,49.38,1,Oct
ORD106870,59,Books,358.96,1,Feb
ORD106871,43,Electronics,136.53,2,Feb
ORD106872,42,Home & Kitchen,157.0,5,Oct
ORD106873,33,Books,23.25,2,Dec
ORD106874,32,Home & Kitchen,220.23,2,May
ORD106875,32,Clothing,77.36,2,Jul
ORD106876,44,Home & Kitchen,481.71,2,Jan
ORD106877,21,Books,99.27,4,Mar
ORD106878,65,Books,21.83,4,Sep
ORD106879,57,Home & Kitchen,136.05,2,Jul
ORD106880,21,Sports,140.27,3,Nov
ORD106881,31,Electronics,357.24,5,Mar
ORD106882,50,Books,154.03,4,Aug
ORD106883,20,Books,69.89,5,Aug
ORD106884,24,Sports,443.35,4,May
ORD106885,50,Clothing,288.64,2,Sep
ORD106886,36,Electronics,64.96,4,Jul
ORD106887,39,Sports,405.45,4,Nov
ORD106888,29,Sports,149.06,2,Aug
ORD106889,37,Books,487.08,4,Aug
ORD106890,47,Books,462.9,1,Sep
ORD106891,18,Books,185.33,1,Apr
ORD106892,58,Clothing,160.08,3,Dec
ORD106893,53,Books,408.68,4,Jun
ORD106894,48,Books,179.64,1,Feb
ORD106895,37,Electronics,90.83,3,Jun
ORD106896,38,Electronics,448.39,5,May
ORD106897,20,Sports,250.79,4,Sep
ORD106898,62,Books,246.9,4,Aug
ORD106899,30,Books,159.9,2,Jan
ORD106900,46,Sports,85.99,4,Mar
ORD106901,51,Books,140.68,3,Mar
ORD106902,26,Home & Kitchen,370.63,5,Feb
ORD106903,28,Home & Kitchen,325.74,3,Feb
ORD106904,49,Electronics,329.93,1,Jul
ORD106905,32,Electronics,494.29,2,Jan
ORD106906,37,Books,233.49,3,Mar
ORD106907,31,Sports,395.83,4,Nov
ORD106908,18,Sports,435.31,4,Jan
ORD106909,64,Sports,132.74,4,Aug
ORD106910,28,Sports,80.61,3,Aug
ORD106911,50,Electronics,227.07,5,May
ORD106912,61,Clothing,321.04,5,Feb
ORD106913,51,Books,157.87,5,Dec
ORD106914,59,Sports,341.46,2,Apr
ORD106915,44,Clothing,325.76,3,Jun
ORD106916,52,Clothing,148.03,3,Aug
ORD106917,65,Electronics,392.21,2,Oct
ORD106918,47,Clothing,312.45,5,Oct
ORD106919,47,Clothing,308.31,1,Apr
ORD106920,45,Electronics,411.11,3,Jun
ORD106921,21,Electronics,123.33,4,Apr
ORD106922,57,Home & Kitchen,76.9,3,Jan
ORD106923,46,Books,353.24,1,Nov
ORD106924,58,Books,101.13,4,Aug
ORD106925,59,Books,269.95,3,Dec
ORD106926,59,Electronics,63.29,5,Sep
ORD106927,51,Electronics,411.08,1,Jun
ORD106928,30,Clothing,94.66,4,Aug
ORD106929,39,Home & Kitchen,134.59,5,Sep
ORD106930,21,Sports,246.14,1,Oct
ORD106931,33,Books,476.69,3,Aug
ORD106932,25,Sports,175.46,2,Jul
ORD106933,44,Electronics,150.34,4,Apr
ORD106934,40,Home & Kitchen,40.61,4,Dec
ORD106935,42,Books,46.2,1,Feb
ORD106936,39,Books,122.17,4,Dec
ORD106937,60,Electronics,343.42,3,Feb
ORD106938,32,Electronics,35.86,4,Dec
ORD106939,61,Sports,86.21,1,May
ORD106940,53,Electronics,494.84,2,Sep
ORD106941,30,Sports,265.67,4,Mar
ORD106942,33,Books,353.47,4,May
ORD106943,52,Home & Kitchen,391.89,5,May
ORD106944,46,Home & Kitchen,411.87,5,Jun
ORD106945,27,Electronics,411.89,3,Nov
ORD106946,27,Home & Kitchen,136.76,2,Jan
ORD106947,29,Books,377.55,4,Apr
ORD106948,61,Clothing,318.87,1,Jun
ORD106949,30,Sports,37.54,2,Aug
ORD106950,38,Electronics,445.76,1,Jul
ORD106951,24,Books,91.38,1,Aug
ORD106952,62,Electronics,310.4,3,Nov
ORD106953,62,Electronics,239.77,5,Nov
ORD106954,40,Books,469.11,3,Nov
ORD106955,40,Electronics,443.48,2,Aug
ORD106956,58,Books,68.29,4,Jun
ORD106957,28,Clothing,177.79,4,Feb
ORD106958,24,Electronics,238.0,5,Aug
ORD106959,32,Home & Kitchen,217.68,3,Nov
ORD106960,49,Books,43.67,2,Aug
ORD106961,35,Clothing,11.49,1,Aug
ORD106962,36,Books,199.45,2,May
ORD106963,18,Clothing,144.27,1,Dec
ORD106964,50,Books,478.38,5,Jun
ORD106965,51,Electronics,368.47,5,Jan
ORD106966,65,Electronics,137.6,5,Feb
ORD106967,22,Clothing,115.51,1,Oct
ORD106968,55,Books,437.99,2,Nov
ORD106969,18,Electronics,392.27,5,Dec
ORD106970,19,Electronics,473.2,2,Sep
ORD106971,23,Clothing,188.36,3,Jun
ORD106972,25,Clothing,398.36,3,Sep
ORD106973,19,Clothing,246.81,1,Jul
ORD106974,35,Electronics,154.95,5,Sep
ORD106975,50,Electronics,233.74,3,Jan
ORD106976,49,Clothing,444.15,1,Sep
ORD106977,39,Books,103.28,5,Oct
ORD106978,30,Clothing,306.79,2,Mar
ORD106979,26,Home & Kitchen,117.35,5,Mar
ORD106980,58,Home & Kitchen,491.33,1,Apr
ORD106981,18,Books,108.17,5,Oct
